"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1187","Sepsis: Sneaky Killer That Can Accompany the Flu https://t.co/M1hUPOmbxS #Newsmax via @Newsmax_Media",FALSE,0,NA,2018-03-05 19:02:17,FALSE,NA,"970736273513172993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noelia926",0,FALSE,FALSE,NA,NA
"1188","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 18:59:02,FALSE,NA,"970735454264877056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","naynerz",13,TRUE,FALSE,NA,NA
"1189","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 18:58:26,FALSE,NA,"970735304188579842",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","davidmanheim",13,TRUE,FALSE,NA,NA
"1190","RT @LabPolanco: La #VitaminaD, además de servir para la fijación de calcio en los huesos, también se puede tomar para prevenir y combatir l…",FALSE,0,NA,2018-03-05 18:58:20,FALSE,NA,"970735276669546496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuevabar",2,TRUE,FALSE,NA,NA
"1191","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 18:56:11,FALSE,NA,"970734738939006976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ColumbiaAlumniA",13,TRUE,FALSE,NA,NA
"1192","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 18:54:22,FALSE,NA,"970734279377350657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimasabe",34,TRUE,FALSE,NA,NA
"1193","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 18:53:43,FALSE,NA,"970734115250167808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DSI_Columbia",13,TRUE,FALSE,NA,NA
"1194","RT @Penn: One hundred years ago, a flu pandemic spread in Philadelphia. Researchers at @PennMedicine are focused on mitigating the impacts…",FALSE,0,NA,2018-03-05 18:52:37,FALSE,NA,"970733842008076288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emily_penrose",9,TRUE,FALSE,NA,NA
"1195","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 18:49:40,FALSE,NA,"970733095946252289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","newswise",13,TRUE,FALSE,NA,NA
"1196","RT @Columbia: We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for mapping the…",FALSE,0,NA,2018-03-05 18:48:59,FALSE,NA,"970732924810268674",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bugtiense",13,TRUE,FALSE,NA,NA
"1197","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 18:46:45,FALSE,NA,"970732362911776768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","2018TakeBack",34,TRUE,FALSE,NA,NA
"1198","We can predict an approaching hurricane, but can we forecast the flu? @ColumbiaMSPH researches built a system for m… https://t.co/WpsobcjVRW",FALSE,20,NA,2018-03-05 18:45:06,TRUE,NA,"970731948590206977",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Columbia",13,FALSE,FALSE,NA,NA
"1199","How has the #flu spread across the country this year? @FiveThirtyEight looks at influenza activity levels by state,… https://t.co/MJ3uDxaqnP",FALSE,3,NA,2018-03-05 18:44:55,TRUE,NA,"970731903832743936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mphatunc",2,FALSE,FALSE,NA,NA
"1200","RT @Penn: One hundred years ago, a flu pandemic spread in Philadelphia. Researchers at @PennMedicine are focused on mitigating the impacts…",FALSE,0,NA,2018-03-05 18:38:53,FALSE,NA,"970730386065039360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ouroborosage",9,TRUE,FALSE,NA,NA
"1201","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 18:38:15,FALSE,NA,"970730223787495426",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jtrenaal",34,TRUE,FALSE,NA,NA
"1202","RT @Penn: One hundred years ago, a flu pandemic spread in Philadelphia. Researchers at @PennMedicine are focused on mitigating the impacts…",FALSE,0,NA,2018-03-05 18:35:58,FALSE,NA,"970729650560278528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doritmi",9,TRUE,FALSE,NA,NA
"1203","RT @Penn: One hundred years ago, a flu pandemic spread in Philadelphia. Researchers at @PennMedicine are focused on mitigating the impacts…",FALSE,0,NA,2018-03-05 18:35:44,FALSE,NA,"970729592167202816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Voices4Vaccines",9,TRUE,FALSE,NA,NA
"1204","ICYMI: Capitol Checkup: Anemic flu shot probe; kratom alert widens; poorly hatched joke  https://t.co/fSQEfwhIK7… https://t.co/btW5GevS3B",FALSE,0,NA,2018-03-05 18:26:02,TRUE,NA,"970727151258554368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"1205","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 18:22:11,FALSE,NA,"970726179564130304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wildcat0421",34,TRUE,FALSE,NA,NA
"1206","Could it be #flu?  #influenza https://t.co/hn8JqgU5E3 https://t.co/ceJHzMKRSo",FALSE,0,NA,2018-03-05 18:21:27,FALSE,NA,"970725995811627009",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","drkdhoffman",0,FALSE,FALSE,NA,NA
"1207","RT @KPbewelldoc: ☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no longer have…",FALSE,0,NA,2018-03-05 18:18:36,FALSE,NA,"970725279365677057",NA,"<a href=""http://www.mywebsite.com"" rel=""nofollow""> Ethereal Heart</a>","EHFoundation237",34,TRUE,FALSE,NA,NA
"1208","☀️#Influenza B is still hitting hard especially #school-age #kids.
Keep them at home till 24 hrs after they no long… https://t.co/mre7ab3Drw",FALSE,36,NA,2018-03-05 18:17:35,TRUE,NA,"970725021717970951",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KPbewelldoc",34,FALSE,FALSE,NA,NA
"1209","RT @navsaria: The progression of influenza in this series of maps really brings home how bad it's been.  (NB: well over 100 children died i…",FALSE,0,NA,2018-03-05 18:14:31,FALSE,NA,"970724251752980481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deimachy",2,TRUE,FALSE,NA,NA
"1210","Why your birth year may increase your risk of dying during a flu pandemic | CBC News https://t.co/QO4slhaP9K ➜… https://t.co/GpQ6DwFWsb",FALSE,0,NA,2018-03-05 18:07:32,TRUE,NA,"970722492913475585",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"1211","RT @mmh___8: صداع Headache
التهاب الكبد hepatitis
إنفلونزا influenza, flu
ورمtumor
عدوى infection
طفح جلدي rash
قصور الكلى renal failure
سم…",FALSE,0,NA,2018-03-05 18:01:23,FALSE,NA,"970720947287273477",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meo29688508",2,TRUE,FALSE,NA,NA
"1212","The progression of influenza in this series of maps really brings home how bad it's been.  (NB: well over 100 child… https://t.co/zLA6WSDeFW",FALSE,1,NA,2018-03-05 18:00:45,TRUE,NA,"970720786788028417",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","navsaria",2,FALSE,FALSE,NA,NA
"1213","RT @NMNH: 100 years later, scientists and health experts are still learning from the 1918 influenza pandemic. Join us on 3/7 to hear from h…",FALSE,0,NA,2018-03-05 17:59:31,FALSE,NA,"970720478552903681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MnTom5",14,TRUE,FALSE,NA,NA
"1214","RT @NovavaxInc: Just announced: Top-line results from Phase 1/2 clinical trial in older adults of our NanoFlu(TM) recombinant influenza vac…",FALSE,0,NA,2018-03-05 17:58:09,FALSE,NA,"970720134942769155",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarshallPeery",17,TRUE,FALSE,NA,NA
"1215","RT @charlesweijer: Despite push for a #universal #flu #vaccine, the ‘holy grail’ stays out of reach @HelenBranswell @statnews. #influenza #…",FALSE,0,NA,2018-03-05 17:55:13,FALSE,NA,"970719393951838208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlyPage",7,TRUE,FALSE,NA,NA
"1216","Creston News Advertiser shares that Influenza seems to have peaked in Union County.  Read Denise Caskey's... https://t.co/KTlJrfZOZ4",FALSE,0,NA,2018-03-05 17:46:58,FALSE,NA,"970717318899798021",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CrestonChamber",0,FALSE,FALSE,NA,NA
"1217","RT @terrence_mccoy: When I was doing this story, I couldn't get over the unforgiving quickness of influenza. One mom I talked with brought…",FALSE,0,NA,2018-03-05 17:39:26,FALSE,NA,"970715423128866816",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","ezrafieser",7,TRUE,FALSE,NA,NA
"1218","Flu Clinics - Get immunized! #influenza #nanton #herdimmunity https://t.co/FAGxBRgNYK",FALSE,0,NA,2018-03-05 17:31:13,FALSE,NA,"970713356914085891",NA,"<a href=""https://recurpost.com"" rel=""nofollow"">Recycle Updates</a>","TownofNanton",0,FALSE,FALSE,NA,NA
"1219","RT @NMNH: 100 years later, scientists and health experts are still learning from the 1918 influenza pandemic. Join us on 3/7 to hear from h…",FALSE,0,NA,2018-03-05 16:59:58,FALSE,NA,"970705490710851584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawn_blois",14,TRUE,FALSE,NA,NA
"1220","RT @charlesweijer: Despite push for a #universal #flu #vaccine, the ‘holy grail’ stays out of reach @HelenBranswell @statnews. #influenza #…",FALSE,0,NA,2018-03-05 16:55:01,FALSE,NA,"970704246566891520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Cloggedspore",7,TRUE,FALSE,NA,NA
"1221","RT @Pharmacy_Times: .@US_FDA Warns of Fraudulent, Unapproved #Influenza Drugs https://t.co/mcQXGZPvcB https://t.co/J2QopHTXP2",FALSE,0,NA,2018-03-05 16:54:15,FALSE,NA,"970704053532614656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LillianPharmacy",3,TRUE,FALSE,NA,NA
"1222","RT @NMNH: 100 years later, scientists and health experts are still learning from the 1918 influenza pandemic. Join us on 3/7 to hear from h…",FALSE,0,NA,2018-03-05 16:51:48,FALSE,NA,"970703434939846656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CDCFlu",14,TRUE,FALSE,NA,NA
"1223","RT @charlesweijer: Despite push for a #universal #flu #vaccine, the ‘holy grail’ stays out of reach @HelenBranswell @statnews. #influenza #…",FALSE,0,NA,2018-03-05 16:50:22,FALSE,NA,"970703073910796288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drrnb70",7,TRUE,FALSE,NA,NA
"1224","RT @TheMorningFeed: After being bitten hard by the flu bug Rob and Jennifer are finally back and behind the wheel at TMF. Check out our lat…",FALSE,0,NA,2018-03-05 16:41:36,FALSE,NA,"970700870068391936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Spongerob17",3,TRUE,FALSE,NA,NA
"1225","RT @TheMorningFeed: After being bitten hard by the flu bug Rob and Jennifer are finally back and behind the wheel at TMF. Check out our lat…",FALSE,0,NA,2018-03-05 16:41:23,FALSE,NA,"970700815127236609",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RivetRadio",3,TRUE,FALSE,NA,NA
"1226","After being bitten hard by the flu bug Rob and Jennifer are finally back and behind the wheel at TMF. Check out our… https://t.co/gRCFx2pCKZ",FALSE,1,NA,2018-03-05 16:41:00,TRUE,NA,"970700715709685761",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheMorningFeed",3,FALSE,FALSE,NA,NA
"1227","RT @SNCCLA: The CDC has just published a seismic study linking spontaneous abortions in women to flu vaccines. https://t.co/Dp6A2AhrFw",FALSE,0,NA,2018-03-05 16:36:44,FALSE,NA,"970699643418890242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theruralists",15,TRUE,FALSE,NA,NA
"1228","RT @SNCCLA: The CDC has just published a seismic study linking spontaneous abortions in women to flu vaccines. https://t.co/Dp6A2AhrFw",FALSE,0,NA,2018-03-05 16:33:42,FALSE,NA,"970698882266075136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Juliann990",15,TRUE,FALSE,NA,NA
"1229","RT @PennNursing: @Penn_Bateshx for the study of the history of #nursing and #PennNursing are prominently included in the story ‘Plagued by…",FALSE,0,NA,2018-03-05 16:31:58,FALSE,NA,"970698444066230272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArchivistJessC",4,TRUE,FALSE,NA,NA
"1230","FDA warns of fraudulent and unapproved flu products - people are vulnerable to these ""snake oil"" cures due to heigh… https://t.co/5jgr2QZ8rP",FALSE,0,NA,2018-03-05 16:30:31,TRUE,NA,"970698079715381251",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jbairdpharmd",0,FALSE,FALSE,NA,NA
"1231","RT @SNCCLA: The CDC has just published a seismic study linking spontaneous abortions in women to flu vaccines. https://t.co/Dp6A2AhrFw",FALSE,0,NA,2018-03-05 16:27:58,FALSE,NA,"970697437424873472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrKND",15,TRUE,FALSE,NA,NA
"1232","Via @npratc ""For The Second Week, The Flu Epidemic Has Eased"" Read more: https://t.co/6FGmBPJXfj #influenza",FALSE,0,NA,2018-03-05 16:27:38,FALSE,NA,"970697353232637952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CareFirst_News",0,FALSE,FALSE,NA,NA
"1233","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,2018-03-05 16:25:37,FALSE,NA,"970696846913032192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julievinton",23,TRUE,FALSE,NA,NA
"1234","RT @charlesweijer: Despite push for a #universal #flu #vaccine, the ‘holy grail’ stays out of reach @HelenBranswell @statnews. #influenza #…",FALSE,0,NA,2018-03-05 16:21:06,FALSE,NA,"970695711024037888",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","fotozilla",7,TRUE,FALSE,NA,NA
"1235","RT @SNCCLA: The CDC has just published a seismic study linking spontaneous abortions in women to flu vaccines. https://t.co/Dp6A2AhrFw",FALSE,0,NA,2018-03-05 16:20:47,FALSE,NA,"970695630015344640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luckykelsey",15,TRUE,FALSE,NA,NA
"1236","RT @charlesweijer: Despite push for a #universal #flu #vaccine, the ‘holy grail’ stays out of reach @HelenBranswell @statnews. #influenza #…",FALSE,0,NA,2018-03-05 16:17:43,FALSE,NA,"970694860293357568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","writerdude",7,TRUE,FALSE,NA,NA
"1237","RT @DonnaYoungDC: Also see my interview w/ #NIH Fauci from last week on universal #flu vaccine &amp; #NIAID's strategic plan here: https://t.co…",FALSE,0,NA,2018-03-05 16:04:06,FALSE,NA,"970691430539808768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paige_monborne",1,TRUE,FALSE,NA,NA
"1238","RT @WBsilverlining: If your family has experienced the flu this season, it’s important to clean your home to prevent the spread of the viru…",FALSE,0,NA,2018-03-05 16:00:43,FALSE,NA,"970690580635422720",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","MidState_Ins",4,TRUE,FALSE,NA,NA
"1239","Canine influenza is the same group or Type A influenza virus similar to Human, Swine or Avian flu. Two strains of c… https://t.co/g84JOXNptM",FALSE,0,NA,2018-03-05 16:00:17,TRUE,NA,"970690472090927106",NA,"<a href=""https://www.loomly.com/"" rel=""nofollow"">Loomly</a>","PaVetMedAssn",0,FALSE,FALSE,NA,NA
"1240","RT @CarolinaEast1: Whether you use soap and water or hand sanitizers, keeping your hands germ-free can help protect you against influenza.…",FALSE,0,NA,2018-03-05 15:56:08,FALSE,NA,"970689426136489984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tharesa_lee",4,TRUE,FALSE,NA,NA
"1241","Also see my interview w/ #NIH Fauci from last week on universal #flu vaccine &amp; #NIAID's strategic plan here:… https://t.co/j4hYKZZNRL",FALSE,0,NA,2018-03-05 15:52:32,TRUE,NA,"970688521479639040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",1,FALSE,FALSE,NA,NA
